frame,time_sec,similarity_pct,is_match,threshold,status
707,23.567,62.15,False,75.0,mismatch
708,23.6,,,75.0,no_face
709,23.633,,,75.0,no_face
710,23.667,,,75.0,no_face
711,23.7,,,75.0,no_face
712,23.733,,,75.0,no_face
713,23.767,,,75.0,no_face
714,23.8,,,75.0,no_face
715,23.833,,,75.0,no_face
716,23.867,,,75.0,no_face
717,23.9,,,75.0,no_face
718,23.933,,,75.0,no_face
719,23.967,,,75.0,no_face
720,24.0,,,75.0,no_face
721,24.033,,,75.0,no_face
722,24.067,,,75.0,no_face
723,24.1,,,75.0,no_face
724,24.133,,,75.0,no_face
725,24.167,,,75.0,no_face
726,24.2,,,75.0,no_face
727,24.233,,,75.0,no_face
728,24.267,,,75.0,no_face
729,24.3,,,75.0,no_face
730,24.333,,,75.0,no_face
731,24.367,,,75.0,no_face
